Date,Open,High,Low,Close,Adj Close,Volume
2022-08-16,157.410004,157.919998,155.820007,156.410004,152.463989,7218400
2022-08-17,156.630005,159.339996,155.509995,157.699997,153.721451,6741100
2022-08-18,157.149994,159.660004,157.089996,159.020004,156.416595,6477500
2022-08-19,158.460007,159.740005,157.619995,157.690002,155.108368,6834200
2022-08-22,156.690002,157.740005,154.419998,156.899994,154.331299,9147000
2022-08-23,159.100006,162.339996,158.710007,161.990005,159.337982,10354800
2022-08-24,161.660004,163.350006,160.669998,163.190002,160.518326,9468100
2022-08-25,163.919998,164.899994,162.610001,164.619995,161.924896,8050700
2022-08-26,164.179993,166.130005,162.460007,163.410004,160.734726,7765800
2022-08-29,163.889999,166.830002,163.639999,164.630005,161.934753,8462600
2022-08-30,162.320007,162.559998,158.759995,160.619995,157.990402,8814300
2022-08-31,157.610001,161.410004,156.149994,158.059998,155.472305,13582700
2022-09-01,156.479996,156.880005,153.229996,155.539993,152.993561,8244400
2022-09-02,158.240005,159.130005,156.720001,157.850006,155.265747,7526600
2022-09-06,159.889999,159.990005,155.710007,157.119995,154.547699,8550000
2022-09-07,154.059998,155.820007,152.619995,155.110001,152.570602,9442100
2022-09-08,155.589996,156.380005,153.380005,155.949997,153.396835,9232500
2022-09-09,158.410004,160.649994,157.529999,159.970001,157.351044,8261100
2022-09-12,162.809998,164.529999,161.250000,162.500000,159.839615,8920800
2022-09-13,161.410004,162.660004,158.740005,159.410004,156.800201,10308300
2022-09-14,160.940002,163.570007,160.350006,163.270004,160.597015,11160800
2022-09-15,160.679993,161.699997,159.580002,160.619995,157.990402,9665000
2022-09-16,160.520004,161.139999,155.610001,156.449997,153.888657,43741600
2022-09-19,152.929993,156.949997,152.800003,156.899994,154.331299,6813800
2022-09-20,156.039993,156.850006,154.339996,156.279999,153.721451,8955200
2022-09-21,158.309998,158.779999,154.949997,155.009995,152.472229,6877000
2022-09-22,157.600006,158.279999,154.740005,154.889999,152.354202,6981100
2022-09-23,149.750000,150.179993,143.660004,144.770004,142.399887,13919700
2022-09-26,143.570007,145.050003,140.889999,140.960007,138.652267,9444000
2022-09-27,142.289993,143.770004,140.460007,141.020004,138.711273,10121000
2022-09-28,142.080002,146.440002,141.399994,145.779999,143.393356,8279800
2022-09-29,144.509995,145.410004,142.270004,144.770004,142.399887,8197600
2022-09-30,144.029999,145.139999,142.490005,143.669998,141.317902,9402700
2022-10-03,148.970001,152.339996,148.300003,151.729996,149.245941,9597400
2022-10-04,154.429993,157.880005,153.630005,157.630005,155.049362,9520200
2022-10-05,155.839996,159.729996,154.800003,158.529999,155.934616,10633100
2022-10-06,157.339996,161.940002,157.199997,161.419998,158.777298,9498300
2022-10-07,162.509995,163.929993,159.059998,160.029999,157.410049,9972500
2022-10-10,161.000000,161.470001,156.440002,157.139999,154.567368,5904500
2022-10-11,154.750000,159.929993,154.110001,157.169998,154.596878,7533300
2022-10-12,156.139999,158.809998,155.520004,157.639999,155.059189,4942000
2022-10-13,156.350006,165.990005,156.350006,165.279999,162.574097,10227500
2022-10-14,164.039993,165.460007,159.929993,160.139999,157.518250,7327900
2022-10-17,163.289993,164.910004,161.100006,161.309998,158.669098,5890400
2022-10-18,162.360001,163.309998,158.960007,162.720001,160.056030,5631200
2022-10-19,163.589996,169.210007,163.589996,168.000000,165.249573,9766800
2022-10-20,169.300003,171.820007,167.940002,168.960007,166.193863,8871500
2022-10-21,169.149994,173.839996,168.850006,173.190002,170.354614,7971300
2022-10-24,172.080002,174.669998,171.610001,173.130005,170.295593,7007700
2022-10-25,173.059998,175.000000,172.169998,174.929993,172.066116,7280600
2022-10-26,175.320007,178.479996,175.169998,177.089996,174.190750,6865300
2022-10-27,179.889999,181.399994,177.479996,177.899994,174.987488,9177400
2022-10-28,181.470001,182.860001,176.529999,179.979996,177.033447,10773900
2022-10-31,178.059998,183.839996,178.059998,180.899994,177.938370,13281000
2022-11-01,183.869995,184.500000,181.899994,182.220001,179.236771,9185600
2022-11-02,180.929993,182.899994,178.270004,178.500000,175.577667,8087500
2022-11-03,177.970001,182.190002,177.410004,181.130005,178.164612,6607800
2022-11-04,184.839996,185.399994,180.600006,183.419998,180.417130,7491900
2022-11-07,182.500000,186.380005,182.110001,185.610001,182.571274,7578000
2022-11-08,185.320007,186.250000,183.860001,185.339996,182.305679,6308200
2022-11-09,183.610001,183.809998,177.220001,177.929993,175.016998,8021700
2022-11-10,182.229996,182.330002,178.039993,181.300003,178.331848,6981500
2022-11-11,184.050003,187.100006,183.889999,186.460007,183.407364,8428300
2022-11-14,186.309998,189.679993,186.179993,186.550003,183.495895,9722400
2022-11-15,187.119995,188.440002,185.270004,188.050003,184.971329,7747300
2022-11-16,186.539993,187.820007,183.679993,184.990005,181.961426,7941100
2022-11-17,181.509995,184.229996,180.270004,184.089996,182.476852,6550500
2022-11-18,180.960007,183.410004,179.649994,182.990005,181.386505,7661500
2022-11-21,179.729996,181.699997,175.820007,181.240005,179.651840,8432900
2022-11-22,183.750000,186.559998,183.080002,185.889999,184.261093,9018000
2022-11-23,183.210007,185.149994,182.580002,184.240005,182.625549,5831200
2022-11-25,184.889999,185.300003,183.309998,183.699997,182.090271,2796400
2022-11-28,180.279999,181.470001,177.960007,178.360001,176.797073,9365500
2022-11-29,180.259995,181.850006,179.649994,181.029999,179.443680,6985400
2022-11-30,182.850006,183.339996,179.619995,183.309998,181.703690,10936700
2022-12-01,184.259995,184.550003,181.440002,182.490005,180.890884,5217400
2022-12-02,181.529999,183.630005,179.929993,181.029999,179.443680,6852300
2022-12-05,182.669998,182.949997,174.630005,176.559998,175.012848,8162200
2022-12-06,175.509995,178.059998,171.119995,172.009995,170.502716,8765000
2022-12-07,171.059998,174.580002,170.850006,172.520004,171.008255,6936300
2022-12-08,176.250000,176.399994,172.029999,173.539993,172.019302,8076600
2022-12-09,172.300003,173.190002,167.929993,168.000000,166.527847,10754300
2022-12-12,168.929993,170.520004,167.710007,169.750000,168.262512,9364900
2022-12-13,173.570007,174.460007,172.479996,173.529999,172.009399,7838800
2022-12-14,174.490005,174.919998,171.270004,172.330002,170.819916,7045500
2022-12-15,170.600006,171.369995,168.059998,171.039993,169.541214,7272900
2022-12-16,168.529999,170.149994,167.100006,168.720001,167.241547,23876000
2022-12-19,170.110001,170.820007,168.250000,169.880005,168.391388,7131600
2022-12-20,169.809998,173.289993,169.600006,172.669998,171.156937,6199100
2022-12-21,175.190002,175.960007,173.160004,174.699997,173.169144,5479400
2022-12-22,175.160004,175.210007,168.330002,172.080002,170.572098,5755000
2022-12-23,174.100006,177.580002,173.690002,177.399994,175.845474,6079100
2022-12-27,178.360001,180.229996,177.399994,179.630005,178.055954,5168000
2022-12-28,178.860001,179.300003,175.929993,176.979996,175.429153,4494400
2022-12-29,176.649994,179.199997,176.649994,178.320007,176.757431,4142100
2022-12-30,178.029999,179.949997,177.699997,179.490005,177.917175,5005100
2023-01-03,178.039993,179.000000,171.509995,173.990005,172.465363,7565400
2023-01-04,170.949997,174.289993,170.850006,172.139999,170.631577,7684500
2023-01-05,171.500000,176.190002,171.240005,175.240005,173.704422,6088200
2023-01-06,177.020004,179.389999,175.699997,176.559998,175.012848,7191200
2023-01-09,178.259995,178.330002,174.380005,175.179993,173.644928,8385600
2023-01-10,176.399994,176.710007,173.720001,176.039993,174.497391,8307000
2023-01-11,177.889999,178.139999,174.300003,175.199997,173.664764,6962600
2023-01-12,175.990005,178.369995,175.899994,177.080002,175.528290,6891400
2023-01-13,177.089996,177.990005,175.679993,177.559998,176.004074,5726300
2023-01-17,178.440002,181.320007,178.179993,180.490005,178.908417,10697700
2023-01-18,180.820007,182.380005,176.940002,177.229996,175.676971,8899200
2023-01-19,176.610001,179.949997,176.160004,179.000000,177.431458,5907200
2023-01-20,178.809998,181.360001,177.520004,180.899994,179.314804,10477900
2023-01-23,181.210007,182.550003,180.029999,180.660004,179.076920,8381300
2023-01-24,181.089996,182.000000,178.699997,180.830002,179.245422,5989000
2023-01-25,179.289993,180.029999,176.350006,179.080002,177.510757,6727500
2023-01-26,184.990005,187.809998,183.479996,187.789993,186.144424,14307800
2023-01-27,184.229996,184.229996,177.919998,179.449997,177.877518,19654700
2023-01-30,178.000000,178.339996,173.669998,174.199997,172.673523,11476000
2023-01-31,172.750000,174.630005,171.419998,174.020004,172.495102,14481300
2023-02-01,173.309998,173.660004,169.539993,171.360001,169.858414,11526400
2023-02-02,171.130005,171.429993,166.820007,169.009995,167.528992,10463400
2023-02-03,169.860001,171.550003,168.490005,169.449997,167.965149,8404900
2023-02-06,169.559998,170.119995,167.369995,169.639999,168.153488,7659500
2023-02-07,170.070007,174.389999,169.610001,174.089996,172.564484,10256500
2023-02-08,172.479996,174.070007,169.470001,170.000000,168.510330,9784700
2023-02-09,170.229996,170.660004,168.000000,168.440002,166.964005,10123400
2023-02-10,170.800003,172.729996,170.779999,171.970001,170.463074,11602400
2023-02-13,171.320007,171.899994,169.770004,171.009995,169.511475,9442900
2023-02-14,170.479996,173.509995,169.979996,172.320007,170.810013,8077300
2023-02-15,169.399994,169.520004,167.500000,169.009995,169.009995,8885700
2023-02-16,168.190002,168.660004,166.399994,166.570007,166.570007,6727500
2023-02-17,164.729996,164.839996,161.850006,162.850006,162.850006,9612100
2023-02-21,162.179993,163.750000,160.699997,161.000000,161.000000,7259700
2023-02-22,160.279999,161.660004,158.910004,160.350006,160.350006,6205900
2023-02-23,162.250000,162.839996,160.559998,161.929993,161.929993,6445500
2023-02-24,160.770004,162.600006,159.149994,162.410004,162.410004,5330200
2023-02-27,163.009995,163.369995,161.919998,162.820007,162.820007,6386800
2023-02-28,164.320007,164.320007,160.279999,160.770004,160.770004,10854200
2023-03-01,160.919998,163.589996,160.589996,162.050003,162.050003,7470400
2023-03-02,161.979996,163.490005,161.589996,162.559998,162.559998,5582000
2023-03-03,160.869995,165.580002,160.419998,164.960007,164.960007,6005500
2023-03-06,164.339996,166.800003,163.809998,166.169998,166.169998,7703600
2023-03-07,165.699997,166.600006,163.580002,164.029999,164.029999,7393000
2023-03-08,163.229996,165.289993,161.380005,162.990005,162.990005,5435800
2023-03-09,163.789993,165.490005,160.190002,160.509995,160.509995,6214700
2023-03-10,160.940002,164.669998,158.669998,159.669998,159.669998,7378900
2023-03-13,156.440002,160.949997,153.800003,158.710007,158.710007,10106100
2023-03-14,158.259995,164.020004,157.880005,160.759995,160.759995,10035200
2023-03-15,155.589996,157.949997,152.009995,153.800003,153.800003,14063100
2023-03-16,150.160004,155.470001,149.910004,154.289993,154.289993,12849600
2023-03-17,153.619995,155.380005,150.600006,152.339996,152.339996,33154500
2023-03-20,151.740005,155.779999,151.289993,154.580002,154.580002,8469200
2023-03-21,157.160004,159.570007,156.470001,159.309998,159.309998,9753500
2023-03-22,159.869995,160.059998,155.929993,156.070007,156.070007,6315000
2023-03-23,157.020004,158.759995,153.139999,154.520004,154.520004,7859400
2023-03-24,152.100006,156.649994,151.830002,156.059998,156.059998,6600100
2023-03-27,157.399994,158.479996,155.690002,157.649994,157.649994,7006800
2023-03-28,157.279999,160.190002,156.679993,159.490005,159.490005,5605400
2023-03-29,160.619995,161.320007,159.330002,160.860001,160.860001,7569700
2023-03-30,162.250000,163.009995,161.580002,162.389999,162.389999,6322400
2023-03-31,162.699997,163.720001,162.149994,163.160004,163.160004,7039900
